Date,XLK,XLC,XLY,XLV,XLB,XLP,XLU,XLI,XLF,XLE,VNQ,TLT,IEF,SHV,LQD,HYG,PICB,IGLB,IGIB,IWR,SPY,IWM,QUAL,MTUM,SPLV,SLYV,SPYV,SPYG,EEM,EFA,ACWI,GLD,SLV,USO,DBA,UNG
4/11/2019,74.930092,48.03318,115.583366,88.129196,55.741936,54.086586,55.572994,74.256981,25.861139,61.44294,83.702675,120.365341,103.406593,108.090332,114.170753,81.14344,25.628658,57.270638,52.736881,54.151733,281.201569,154.318909,88.35482,110.336983,51.344437,60.617115,29.922451,37.115509,42.545807,62.973274,71.125328,121.949997,14.02,106.160004,16.500835,23.530001
4/12/2019,75.450722,48.448284,116.300903,87.322182,56.480503,54.260368,55.831966,75.240311,26.336636,61.607082,84.103851,119.508026,102.92749,108.090332,114.103653,81.264931,25.667919,57.213531,52.669861,54.562866,283.104156,154.878769,89.127213,110.700134,51.625908,60.948139,30.105848,37.360981,42.854954,63.412312,71.628456,121.830002,14.05,106.400002,16.618979,23.35
4/15/2019,75.421249,48.408749,116.536812,87.672218,56.218117,54.578983,55.82238,74.821671,26.171667,61.242329,83.674019,119.810028,103.0644,108.080559,113.921516,81.208855,25.648287,57.213531,52.660297,54.435608,282.918762,154.377853,89.127213,110.974937,51.587082,60.714474,30.096195,37.3708,42.632755,63.440945,71.599426,121.599998,14.06,105.919998,16.589443,22.799999
4/16/2019,75.804352,48.458168,117.047951,85.873459,56.470783,54.588638,55.13179,75.279259,26.540417,61.643562,81.782761,119.059875,102.712395,108.100113,113.605133,81.162132,25.638474,56.880325,52.545418,54.386662,283.104156,154.741257,89.273849,110.278099,51.179428,61.211014,30.173416,37.311886,42.951561,63.488663,71.676834,120.510002,14.07,106.959999,16.422073,22.66
4/17/2019,76.22673,48.547115,117.27401,83.403831,56.120934,54.858971,54.920776,75.376617,26.608345,61.561485,81.037704,119.108597,102.731949,108.129478,113.585953,80.965874,25.618845,56.823219,52.516701,53.946167,282.411407,153.326874,89.000099,109.345703,50.888245,61.094185,30.163763,37.1646,43.077148,63.669998,71.705864,120.279999,14.05,106.239998,16.363001,22.09
4/18/2019,76.442848,48.576767,117.234688,83.53994,56.188961,54.907246,54.949551,76.243134,26.530716,61.269688,81.658577,119.732101,102.976402,108.11969,113.681816,81.003273,25.599216,57.004093,52.574142,54.053848,282.96756,152.875046,88.912102,109.581261,51.072659,60.909199,30.192719,37.262791,43.048164,63.631824,71.725204,120.370003,14.06,106.559998,16.471298,21.940001
4/22/2019,76.619659,48.794197,116.792381,83.58857,55.809963,54.926556,54.901596,76.009468,26.453081,62.564564,80.760712,119.157295,102.829727,108.11969,113.499672,80.863091,25.65229,56.794659,52.497555,53.946167,283.211426,152.472321,88.912102,109.581261,50.83831,60.441864,30.163763,37.351166,42.768002,63.526829,71.715538,120.370003,14.08,109.360001,16.274393,22.15
4/23/2019,77.45462,49.446503,118.188141,84.910889,56.06263,54.752769,55.055061,76.671532,26.61805,62.46426,81.830513,119.410606,103.015488,108.11969,113.969429,81.14344,25.495028,57.070728,52.669861,54.543285,285.757965,154.770737,89.899582,110.454765,51.275898,61.172077,30.385767,37.7341,42.864609,63.650917,72.102554,120.120003,13.91,110.32,16.205473,21.65
4/24/2019,77.484093,49.219181,118.296257,84.81366,55.712788,54.868626,55.409943,76.447586,26.588936,61.370003,82.432289,120.384819,103.406593,108.158852,114.352921,81.031303,25.43606,57.403923,52.775169,54.621593,285.12384,155.252045,89.840919,110.641243,51.460659,61.415482,30.30855,37.665363,42.284969,63.21188,71.705864,120.470001,14,109.440002,16.008568,21.639999
4/25/2019,77.464439,49.772652,117.67701,85.688721,55.003376,54.521053,55.640137,74.909294,26.637461,61.17849,82.260345,120.209465,103.279495,108.178429,114.295395,81.068672,25.465544,57.30872,52.75602,54.259411,284.948181,153.965317,89.537842,111.171234,51.606525,60.587906,30.134802,37.812649,42.227005,63.164158,71.686501,120.57,14,108.239998,15.93965,21.959999
4/26/2019,77.169746,50.167992,118.610809,86.544357,55.460117,55.013451,55.72646,75.473976,26.880058,60.385155,82.909874,120.618645,103.553246,108.188194,114.698059,81.274284,25.534346,57.556229,52.899624,54.621593,286.275116,155.458313,89.840919,112.054565,51.839912,61.10392,30.289244,37.959934,42.391239,63.421848,71.957428,121.370003,14.1,104.720001,15.949495,22.379999
4/29/2019,77.1894,50.622627,118.197983,86.388786,55.353222,55.081036,55.400349,75.649216,27.151768,60.330444,82.097969,119.848999,103.33815,108.188194,114.247452,81.236885,25.583488,57.28968,52.803886,54.641174,286.723907,156.204803,89.831139,111.868088,51.723221,61.434948,30.366461,37.979572,42.478184,63.67955,72.131592,120.830002,13.99,105.839996,15.851042,22.469999
4/30/2019,77.317085,49.486038,118.021042,86.78743,55.829407,55.718254,56.311539,75.951042,27.190586,60.28484,82.881218,120.462769,103.54348,108.188194,114.295395,81.246254,25.68177,57.346802,52.861332,54.778217,286.87027,155.477936,89.860474,112.584564,52.28722,61.172077,30.414724,37.979572,42.439537,63.717724,72.199326,121.199997,14.02,106.32,15.811659,22.33
5/1/2019,77.120644,49.229069,116.585953,86.631866,54.818733,55.032761,55.736057,75.454506,26.967396,59.081158,82.948074,120.959686,103.496452,108.205849,114.258858,80.979713,25.632629,57.43565,52.803715,54.210468,284.713989,154.004608,89.078308,111.720863,51.781567,60.510021,30.279593,37.596638,42.120735,63.355042,71.705864,120.400002,13.75,105.760002,15.83135,22.620001
5/2/2019,76.71788,49.031403,116.674423,87.001335,54.536922,55.013451,55.611366,75.415573,26.996504,58.05072,83.034042,120.383705,103.202545,108.225441,113.845413,81.036026,25.593313,57.082169,52.678875,54.308353,284.099335,154.721634,88.941437,111.671783,51.81073,60.64632,30.221678,37.537724,42.217342,63.259594,71.541374,119.940002,13.71,102.559998,15.870732,22.389999
5/3/2019,77.444794,49.505802,118.050529,87.662506,55.0714,55.428612,55.918293,76.330765,27.239103,58.588734,83.740868,120.725395,103.339722,108.225441,114.355003,81.242493,25.691599,57.397442,52.813313,54.856529,286.880005,157.678177,89.625824,112.466782,52.121902,62.067799,30.453335,37.940296,42.719704,63.937244,72.296074,120.650002,13.96,102.959999,15.782125,22.190001
5/6/2019,76.845596,49.426735,117.333,88.109764,54.284256,55.341717,55.611366,75.600555,27.054729,58.643444,83.473427,121.057312,103.604218,108.23526,114.508842,81.280029,25.711254,57.483418,52.87093,54.631386,285.699463,157.85498,89.28363,112.398079,52.005219,62.019115,30.30855,37.80283,41.840576,63.21188,71.696175,120.809998,13.98,104.559998,15.624598,21.91
5/7/2019,75.195328,48.626186,115.553864,86.417953,53.331898,54.791389,55.438717,74.071991,26.608345,58.132793,81.964241,121.984756,103.956909,108.245064,114.499245,80.79203,25.642458,57.598053,52.94775,53.721027,280.928345,154.731445,87.758415,110.749199,51.363422,60.938408,29.79697,37.203873,41.019413,62.10474,70.477058,121.209999,13.98,101.839996,15.565526,22
5/8/2019,75.106911,48.547115,115.593193,86.602684,53.283306,54.781738,54.680988,74.071991,26.550123,58.132793,81.878273,121.457565,103.760963,108.245064,114.114616,80.820175,25.563828,57.215927,52.842117,53.642715,280.538055,153.975128,87.709534,110.680504,51.275898,60.490547,29.739056,37.174419,40.961452,62.181091,70.438354,120.910004,13.89,103.120003,15.437536,22.559999
5/9/2019,74.596115,48.398865,115.121384,86.417953,52.865437,54.665871,54.613853,73.964882,26.491899,58.132793,82.088417,121.955475,104.035301,108.274483,114.22039,80.698189,25.593313,57.282799,52.909336,53.603558,279.68927,153.415268,87.425987,110.513649,51.256443,60.40292,29.671488,37.046776,40.314182,61.89476,70.08036,121.199997,13.83,102.480003,15.388309,22.42
5/10/2019,74.831871,48.537231,115.288483,86.447128,53.584564,55.332062,55.592178,74.256981,26.666571,58.406361,82.967186,121.789513,103.966728,108.274483,114.287704,80.923409,25.593313,57.273235,52.909336,53.828701,281.094208,153.837601,87.826859,111.455864,51.927414,60.451603,29.787319,37.223518,40.555695,62.35289,70.515755,121.43,13.84,102.720001,15.348927,22.709999
5/13/2019,72.01265,47.034966,111.858047,84.82338,52.379539,54.810699,56.186852,72.144257,25.890251,57.403282,82.881218,122.746254,104.485954,108.294083,114.355003,80.18203,25.632629,57.311451,52.995766,52.458271,274.030243,148.936264,85.685699,109.748108,51.596806,58.591995,29.005472,36.359447,39.203201,60.902157,68.745132,122.669998,13.84,101.440002,15.309546,22.709999
5/14/2019,73.171768,47.301811,112.988411,85.251183,52.826565,55.071381,55.812786,72.893921,26.094034,58.105431,83.186874,122.385048,104.388,108.303886,114.518471,80.360329,25.554003,57.359222,52.995766,53.006439,276.508484,150.812317,86.370079,110.317368,51.694038,59.234581,29.275742,36.624565,39.75386,61.512989,69.383713,122.459999,13.86,102.959999,15.565526,22.959999
5/15/2019,73.967445,48.359333,113.755104,85.503998,52.690517,55.505852,55.716873,72.99128,25.996994,58.406361,83.750435,123.136757,104.721092,108.303886,114.835785,80.435425,25.554003,57.607613,53.101383,53.153271,278.128113,151.303452,87.074028,110.788467,51.898251,59.312469,29.324001,36.968224,39.831146,61.73251,69.664314,122.389999,13.85,103.760002,15.595061,22.559999
5/16/2019,74.645233,48.784321,114.806854,86.174873,53.429077,55.940319,56.090939,73.663078,26.259001,58.725517,84.084747,122.72673,104.515358,108.333305,114.653076,80.679413,25.514685,57.502518,53.062981,53.613346,280.703949,152.246399,87.748642,112.015305,52.248325,59.380627,29.517048,37.419895,39.637932,62.228813,70.18679,121.510002,13.65,105.120003,15.821505,22.860001
5/17/2019,74.046028,48.428513,113.932037,85.990143,53.108387,55.756874,56.378685,72.845253,26.084328,58.132793,83.922371,123.000076,104.564331,108.333305,114.662697,80.651253,25.416405,57.540737,53.043777,53.153271,278.88916,150.124786,87.269562,111.701241,52.28722,58.445953,29.372265,37.174419,38.923042,61.818405,69.654633,120.650002,13.52,104.639999,15.673824,22.75
5/20/2019,72.759209,47.627968,113.12603,85.951248,52.35038,55.621708,56.455414,72.660255,26.11344,58.160145,82.70929,122.746254,104.388,108.323502,114.393463,80.57618,25.390818,57.41655,52.957352,52.771511,277.045166,149.083588,86.65361,111.32827,52.08263,57.9981,29.208176,36.879852,38.758804,61.570259,69.228905,120.639999,13.55,105.199997,15.880576,23.049999
5/21/2019,73.653107,48.151779,113.912369,86.75827,53.156979,55.505852,56.560921,73.517029,26.385155,58.834942,83.416122,122.550995,104.270424,108.343094,114.489624,80.829559,25.321922,57.426094,52.899742,53.397995,279.542877,151.087387,87.416229,111.966232,52.404133,58.757511,29.478441,37.154781,39.251503,61.980659,69.857819,120.360001,13.53,105.040001,15.959339,22.67
5/22/2019,73.270004,48.10236,112.742676,87.254143,52.787693,55.756874,56.982944,72.913399,26.229893,57.923058,83.664459,123.253899,104.583939,108.352913,114.633858,80.895264,25.312082,57.559845,53.053375,53.172848,278.684296,149.820297,87.152237,112.329376,52.550266,58.056515,29.304699,37.14497,39.058285,61.73251,69.577232,120.239998,13.54,101.919998,15.910113,21.98
5/23/2019,71.983185,47.430298,111.346909,86.952721,51.98111,55.737564,57.472111,71.803482,25.861139,55.98074,83.855507,124.640213,105.220734,108.382324,114.88385,80.491714,25.30224,57.703152,53.178215,52.409325,275.279175,146.736069,86.008339,111.56382,52.462582,56.72266,28.957212,36.732571,38.555927,61.169395,68.793503,121.169998,13.68,96.720001,15.860887,22.18
5/24/2019,72.002838,47.42041,111.494354,87.079109,52.272648,55.534817,57.385788,71.832695,26.064924,56.190472,84.113396,124.747612,105.191353,108.392143,115.124229,80.379089,25.38097,57.827343,53.216614,52.565945,275.903595,148.111191,86.057213,111.730675,52.589237,57.199734,29.005472,36.771843,38.594574,61.82795,69.170853,121.300003,13.65,97.839996,16.018414,22.32
5/28/2019,71.796555,47.627968,110.757156,85.834579,51.747875,54.627262,56.445824,71.170639,25.764097,55.606865,83.282402,125.645775,105.651817,108.392143,115.201149,80.304024,25.420338,57.970642,53.312641,52.056923,273.337555,146.93251,85.314171,110.80809,51.965717,56.664249,28.638681,36.57547,38.729824,61.226665,68.580635,120.830002,13.46,97.839996,16.274393,22.120001
5/29/2019,71.374168,47.163445,109.774223,85.008125,51.757591,54.231403,55.697689,70.849342,25.71558,55.251232,82.174377,126.026527,105.61264,108.392143,115.249229,80.088165,25.341608,58.027966,53.29343,51.714317,271.503265,145.704727,84.659103,110.101433,51.595509,56.167706,28.503548,36.290718,38.981003,60.835346,68.183937,120.870003,13.52,97.919998,16.274393,22.440001
5/30/2019,71.816208,47.27216,110.491768,85.474831,51.845058,54.463123,55.611366,71.121964,25.628242,54.549076,82.518242,127.110168,105.99472,108.421547,115.912689,80.257103,25.2924,58.438763,53.437477,51.870941,272.244751,145.302017,84.874199,110.945496,51.790356,55.963245,28.484245,36.467461,39.193539,61.064407,68.483894,121.690002,13.6,94.080002,16.49099,21.92
5/31/2019,70.61779,46.540791,109.046852,84.862274,51.261982,53.690735,55.870335,70.148361,25.240082,53.591599,82.995842,128.701508,106.700111,108.450966,116.181915,79.675262,25.400656,58.668053,53.562302,51.420654,268.576202,143.268784,83.945381,110.111252,51.780621,55.106468,28.107801,35.976513,39.328789,60.510841,67.816269,123.330002,13.65,88.800003,16.363001,21.049999
6/3/2019,69.380081,45.078053,108.132721,85.06646,52.875153,54.366577,56.426643,70.62542,25.405052,54.275509,83.196426,129.562393,107.213501,108.491249,116.539749,79.803467,25.518753,58.816639,53.780003,51.479389,267.89325,143.76973,83.681404,109.365334,52.228764,55.612747,28.291195,35.564121,39.686237,60.863979,67.942047,125.110001,13.87,87.919998,16.333464,20.59
6/4/2019,71.698318,46.046623,111.061867,86.476288,54.361992,54.858971,56.474598,72.309761,26.094034,55.214756,82.823906,128.085205,106.820854,108.481415,116.578331,80.60479,25.587645,58.759132,53.75111,52.654045,273.708313,147.492386,85.656349,111.495117,52.491814,57.228939,28.957212,36.280899,39.773178,61.560711,69.045074,125.150002,13.89,89.279999,16.392536,20.74
6/5/2019,72.631508,46.066395,111.612312,87.127739,54.760429,55.486542,57.683125,73.010757,26.259001,54.603786,84.552795,127.361275,106.820854,108.520706,116.501175,80.79335,25.666372,58.5578,53.799267,53.143482,276.079224,147.521851,86.438522,113.369728,53.456303,56.88818,29.121305,36.654022,39.454376,61.541626,69.286957,125.470001,13.88,86.160004,16.166092,20.360001
6/6/2019,73.476303,46.264061,112.182396,87.574989,55.41153,56.06583,58.038006,73.137321,26.356045,55.615986,84.715172,127.772133,106.801224,108.540359,116.722984,80.963043,25.725422,58.826233,53.837803,53.368629,277.874451,147.138794,86.986038,114.253052,53.729092,56.693455,29.31435,36.938766,39.473701,61.789776,69.654633,125.879997,13.92,88.480003,16.38269,20.01
6/7/2019,74.841682,47.01519,113.80426,88.48896,55.907139,56.606506,57.606392,73.721489,26.317226,55.871315,85.030373,128.877563,107.223328,108.550194,117.243828,81.170456,25.902565,59.238487,53.982285,53.68187,280.655121,148.179962,88.022392,115.735085,53.816769,57.073166,29.497747,37.429714,39.782841,62.572403,70.389984,126.589996,14.06,89.839996,16.205473,20.049999
6/10/2019,75.607895,46.975658,114.767532,88.751472,56.004318,56.625816,57.213146,73.818848,26.540417,56.035458,84.75338,127.664536,106.69323,108.569839,116.819458,81.293007,25.892725,59.017979,53.895599,53.955956,281.943085,149.054153,88.364594,115.980446,53.719341,57.462608,29.661835,37.586815,40.198254,62.744202,70.689919,125.330002,13.78,88.879997,16.333464,20.200001
6/11/2019,75.607895,47.173332,115.209846,88.605621,55.96545,56.809258,56.867847,73.186005,26.550123,56.144875,84.98262,127.74279,106.69323,108.560013,116.925545,81.406136,25.892725,59.037155,53.857071,53.809128,281.874786,148.612137,88.433022,115.548599,53.592697,57.423664,29.690792,37.527905,40.652306,63.059162,70.893105,125.18,13.81,88.879997,16.402382,20.52
6/12/2019,75.185501,46.946014,115.180367,89.033432,56.150089,56.896149,57.606392,73.341789,26.288113,55.35154,85.269173,127.840622,106.968079,108.569839,117.099159,81.217583,25.813992,59.056324,53.934128,53.779755,281.377197,148.779129,88.286385,115.872475,53.855736,57.170528,29.613575,37.498444,40.217575,62.591496,70.486732,125.830002,13.84,85.120003,16.49099,20.35
6/13/2019,75.411423,47.469826,116.21244,88.926483,56.480503,57.021667,57.721489,73.711754,26.375452,55.998978,85.632156,128.280838,107.233116,108.618965,117.398148,81.406136,25.843519,59.209721,54.078621,54.063633,282.538208,150.350708,88.648117,116.068787,53.884972,57.9981,29.79697,37.586815,40.149948,62.648758,70.728615,126.599998,13.96,87.040001,16.510681,19.959999
6/14/2019,74.753281,47.558777,116.468002,88.722305,56.237553,57.050629,58.325752,73.41967,26.433672,55.634224,85.679901,128.603668,107.311646,108.628777,117.446358,81.349579,25.725422,59.334351,54.088257,53.897224,282.226044,149.034485,88.35482,115.84304,54.157749,57.433407,29.739056,37.557362,39.705555,62.190639,70.419006,126.559998,13.91,87.519997,16.520527,20.440001
6/17/2019,74.812225,48.10236,116.517166,89.120949,55.7225,56.886494,58.162697,73.166542,26.191074,56.099285,86.596886,128.828674,107.29203,108.628777,117.504234,81.22702,25.65653,59.353523,54.068989,53.880524,282.333344,150.062592,88.34008,115.757324,53.982388,57.355515,29.700447,37.645733,39.862278,62.235489,70.483673,126.480003,13.9,86.480003,16.63867,20.299999
6/18/2019,76.167809,48.369217,117.401802,89.879349,56.159805,56.577541,57.922909,74.587997,26.540417,56.87439,86.51091,129.474335,107.498154,108.628777,118.285477,81.792671,25.745106,59.947918,54.319443,54.391331,285.289642,151.807251,89.224457,116.634186,53.99213,58.075989,30.028627,37.989388,40.825985,63.064255,71.394852,127.120003,14.05,90,16.550062,19.879999
6/19/2019,76.442848,48.428513,117.61805,90.68634,55.848839,56.809258,58.364117,74.529587,26.491899,56.810555,86.978951,129.660187,107.792664,108.628777,119.037781,82.179184,25.863203,60.484795,54.579529,54.686035,285.933624,152.349396,89.548729,117.471664,54.342861,58.114929,30.03828,38.166138,41.166687,63.454266,71.62999,127.889999,14.17,90.639999,16.481144,19.5
6/20/2019,77.562675,48.734905,118.433884,91.084991,56.558239,57.31131,58.73819,75.775795,26.608345,58.068958,87.41835,130.002594,107.969353,108.687706,119.683998,82.594002,26.060032,60.820351,54.704758,55.118252,288.665497,153.068939,90.61982,118.673676,54.644871,58.523846,30.337505,38.539253,41.770218,64.010025,72.443184,131.110001,14.45,94.800003,16.500835,18.799999
6/21/2019,77.195969,48.940968,117.885475,91.522438,56.378365,57.1255,58.965385,75.371956,26.548847,58.488575,86.18615,128.57431,107.527611,108.67791,119.249977,82.330032,26.197813,60.571087,54.637333,54.833382,288.245911,151.748123,90.364326,117.983994,54.411049,57.978622,30.30855,38.490158,41.633938,63.737022,72.247223,131.979996,14.36,95.760002,16.313772,18.690001
6/24/2019,77.343834,49.059849,117.254227,91.043983,56.593437,57.27142,58.984718,75.225281,26.441563,57.964058,85.890045,129.53302,107.900627,108.67791,119.548965,82.320602,26.279594,60.781994,54.752914,54.558331,287.892944,149.904861,90.089188,117.954445,54.381779,57.364388,30.19488,38.478329,41.575531,63.873524,72.168854,133.940002,14.46,96.080002,16.343309,19.59
6/25/2019,75.924316,48.148399,116.129822,90.672935,56.622765,57.242237,58.627003,74.658134,26.353783,57.503956,84.619644,129.934113,108.067505,108.67791,119.192101,81.971779,26.259886,60.475216,54.695122,54.116283,285.069305,148.988159,89.322731,116.594788,54.128021,57.207901,30.020004,37.995377,41.147217,63.493263,71.59079,134.199997,14.38,96,16.422073,19.469999
6/26/2019,76.742516,47.960163,116.504631,89.530495,56.525005,56.425045,57.350822,74.843925,26.305014,58.387352,82.928978,129.1026,107.625786,108.697556,118.950989,81.934082,26.171204,60.398514,54.579529,53.968933,284.785004,148.643188,89.136024,115.964226,53.191078,57.423073,30.020004,37.886959,41.536591,63.571266,71.639786,132.970001,14.32,98.32,16.431919,19.530001
6/27/2019,76.939667,48.297009,117.234512,90.155403,56.710747,56.532059,57.428169,74.912369,26.539095,57.954853,83.996536,130.012375,107.949707,108.72702,119.645409,82.160355,26.181055,60.9258,54.76255,54.420803,285.79483,151.432709,89.430817,116.358322,53.444832,58.538078,30.165733,38.024948,41.828629,63.727268,71.914116,132.839996,14.28,98.32,16.49099,19.92
6/28/2019,76.92981,48.762642,117.569855,90.458122,57.189774,56.493145,57.650532,75.704414,26.919481,58.62661,84.285851,129.924332,107.99881,108.70739,119.954056,82.188614,26.240181,61.117546,54.858883,54.882496,287.265442,153.275955,89.882835,116.850952,53.698589,59.349892,30.389185,38.172791,41.770218,64.088028,72.217834,133.199997,14.33,96.32,16.313772,19.889999
7/1/2019,78.152161,49.158924,118.605507,90.907265,57.629696,56.833641,57.505508,75.772873,27.241344,58.68182,84.247269,129.620499,107.863098,108.71624,120.181351,82.213234,26.112083,61.351292,54.916851,55.304893,289.873413,153.867371,90.629646,118.07267,53.942581,59.467258,30.622349,38.5079,42.26667,64.390282,72.786102,130.619995,14.18,98.239998,16.294083,19.450001
7/2/2019,78.359184,49.614643,118.861946,91.395493,57.571041,57.329792,58.288624,75.675079,27.173071,57.743206,85.713104,130.620239,108.246605,108.735924,120.510231,82.39315,26.230331,61.601395,55.032791,55.275425,290.628326,152.930954,90.855652,118.870728,54.459858,58.978218,30.641781,38.705025,42.159595,64.575539,72.962456,133.410004,14.29,93.599998,16.215319,19.26
7/3/2019,78.960503,49.872231,119.897583,92.176659,57.864319,58.039974,58.694675,76.095558,27.387646,57.973263,86.735344,131.551453,108.453102,108.76545,120.839088,82.705627,26.309156,61.918823,55.139065,55.805885,292.951935,154.02507,91.730209,120.082581,55.025928,59.389015,30.865231,38.980991,42.081718,65.01429,73.422943,133.630005,14.32,94.160004,16.431919,19.58
7/5/2019,78.812637,49.941582,120.03566,91.541962,57.600368,57.787029,58.665676,75.792427,27.465673,58.056076,86.42675,129.806686,107.764763,108.735924,119.775116,82.374222,26.121939,61.283955,54.839554,55.796059,292.618591,154.439072,91.533676,119.639221,54.840488,59.66288,30.845797,38.902145,41.789688,64.517029,73.080025,132.139999,14.06,95.599998,16.333464,20.68
7/8/2019,78.211311,49.495762,120.183617,90.858459,56.935604,57.864861,58.752689,75.166611,27.329126,58.138901,86.735344,129.983139,107.656609,108.7556,119.610695,82.213234,26.151497,61.139671,54.781586,55.442425,291.010712,152.970383,90.993217,119.048065,54.820969,59.017342,30.670925,38.724731,41.536591,64.146523,72.697922,131.289993,14.05,95.440002,16.333464,20.629999
7/9/2019,78.487328,49.802883,120.311836,90.946335,56.378365,57.524361,58.830032,75.000374,27.377892,58.18491,87.024651,129.934113,107.587769,108.7556,119.359184,82.118553,26.052959,61.043484,54.704288,55.629066,291.373474,153.177383,91.140617,119.422462,54.947845,58.880413,30.690353,38.843002,41.410046,63.873524,72.65873,131.75,14.14,96.32,16.38269,20.780001
7/10/2019,79.108368,50.367588,120.745819,91.258797,56.261047,57.894043,58.965385,74.824371,27.280357,58.930275,87.526123,129.218597,107.646767,108.775307,119.630028,82.34581,26.10223,60.985764,54.771919,55.668354,292.765656,153.443527,91.523857,120.043167,55.084488,58.939095,30.748646,39.109123,41.760483,64.097771,73.031036,133.830002,14.26,100.239998,16.402382,21.040001
7/11/2019,79.404099,50.397308,120.992409,91.278328,56.505455,58.039974,58.984718,75.33284,27.436411,59.049904,86.388176,127.493431,107.115768,108.794991,118.923927,82.18483,26.092375,60.466331,54.627003,55.69783,293.451996,152.694397,91.730209,120.269775,55.006405,58.596767,30.845797,39.128834,41.68261,64.078278,73.119217,132.699997,14.17,100.400002,16.510681,20.67
7/12/2019,79.985703,50.76387,122.383125,90.262825,57.062683,58.205357,58.598,76.652924,27.621727,59.298367,86.272453,127.640511,107.233757,108.775307,119.040001,82.317406,26.141644,60.504807,54.665653,56.061283,294.765747,153.877228,92.054482,120.673737,54.977123,59.222736,31.08868,39.247108,41.711811,64.156281,73.334763,133.529999,14.26,100.160004,16.628824,21.09
7/15/2019,80.251877,50.773773,122.777649,90.458122,57.101791,58.341553,58.830032,76.340019,27.465673,58.764645,86.204941,128.375626,107.459938,108.804832,119.243118,82.374222,26.131788,60.745293,54.704288,56.002346,294.8638,153.068939,92.152748,120.929901,55.104008,58.772823,31.049816,39.266819,41.867558,64.214783,73.393547,133.529999,14.42,98.400002,16.451607,20.68
7/16/2019,79.502678,50.654892,122.619843,90.008949,57.238655,58.361015,58.49165,76.828934,27.3974,58.138901,86.002426,127.993347,107.223923,108.785141,118.991638,82.203766,26.043108,60.51442,54.665653,55.884472,293.912781,153.019684,91.848137,120.397865,54.918568,58.958656,30.972094,39.099262,41.809155,63.951519,73.119217,132.399994,14.54,96.559998,16.323618,19.969999
7/17/2019,79.295662,50.179348,121.446106,90.028473,56.730301,58.292908,58.71402,75.186165,27.163317,57.476345,85.713104,129.375427,107.725441,108.814667,119.620346,82.099602,26.092375,60.985764,54.868546,55.511181,291.91272,151.925552,91.219231,119.905235,54.820969,58.293564,30.729216,38.921856,41.68261,63.86377,72.795898,134.580002,14.94,94,16.274393,19.870001
7/18/2019,79.887131,49.773163,121.2883,90.536224,56.974701,58.682049,59.226421,75.323059,27.368141,57.48555,85.713104,129.385208,107.990944,108.844193,119.900848,82.137474,26.240181,61.091572,54.974823,55.746944,292.981354,152.497253,91.60247,120.644173,55.055206,58.342472,30.874945,39.020416,41.935707,64.058769,73.138817,136.479996,15.29,92.480003,16.156248,19.68
7/19/2019,79.542107,49.1292,120.48938,89.598846,57.101791,58.312366,58.365963,75.733749,27.251097,57.752411,84.314781,129.08136,107.794281,108.834343,119.717079,81.995438,26.151497,60.947285,54.868546,55.422775,291.353912,151.619995,90.924438,119.65892,54.303692,58.254444,30.709785,38.77401,41.72155,63.873524,72.717514,134.470001,15.17,93.360001,16.343309,19.41
7/22/2019,80.458878,49.317436,120.558434,89.413315,56.955147,57.971874,58.240284,75.792427,27.309618,58.019272,84.237633,129.326431,107.843422,108.863884,120.084641,82.27005,26.164322,61.274345,54.974823,55.422775,292.06958,151.481979,91.209404,120.230377,54.246017,58.117508,30.777792,38.902145,41.731281,63.941772,72.893867,134.449997,15.35,93.440002,16.254702,19.889999
7/23/2019,80.902473,49.505672,121.377075,89.969887,58.128269,58.390194,57.872894,76.75071,27.592468,58.175709,85.192352,128.620667,107.666428,108.854034,120.152344,82.412086,26.105124,61.283955,54.994141,55.874641,294.157898,152.487381,91.848137,120.486534,54.431782,58.753258,31.030388,39.109123,41.779953,64.341522,73.29557,133.690002,15.34,94.480003,16.303926,19.709999
7/24/2019,81.572792,49.941582,121.988586,90.018707,58.089169,58.001057,57.921238,77.083183,27.875319,58.424164,85.259865,129.179367,107.823776,108.854034,120.490875,82.478386,26.193918,61.562916,55.071434,56.405102,295.540283,155.010773,92.319794,120.851074,54.392677,59.907394,31.214977,39.256966,41.848095,64.390282,73.530716,134.369995,15.52,92.720001,16.303926,19.200001
7/25/2019,81.23764,49.812786,121.308029,89.579308,57.668804,58.078884,57.776215,76.926727,27.680248,57.761604,84.758392,128.561844,107.636932,108.863884,120.103981,82.364731,26.174189,61.274345,54.994141,55.972878,294.128479,153.137955,91.887436,120.417564,54.373119,59.389015,31.069248,39.059841,41.478188,63.737022,72.982048,133.419998,15.36,92.800003,16.166092,19.26
7/26/2019,81.415077,51.23941,121.860374,89.901543,57.737236,58.730686,57.988911,76.76049,27.982607,57.467144,85.144142,128.865753,107.617264,108.873726,120.268402,82.544662,26.154461,61.476334,54.994141,56.355984,296.099121,154.951645,92.467201,121.225471,54.725113,59.907394,31.234411,39.394951,41.565796,63.86377,73.344559,133.639999,15.31,93.199997,16.097176,18.780001
